NAME20,total_buildings,buildings_w_height_measurement,mean_height,median_height,sd_height,min_height,max_height
"Royse City, TX",2974,2775,3.0029610979403705,3.4385924339294434,2.292515243111973,2.541941939853132e-4,25.78006172180176
"Ruidoso, NM",10704,8490,4.445184295140953,4.184594392776489,1.5065459971417308,2.5000967979431152,18.88344955444336
"Rumford, ME",2724,2468,5.077878999845328,4.914383888244629,1.6683908426378955,2.504042148590088,25.09062957763672
"Rupert, ID",3361,2581,3.7966309356763355,3.594627141952514,1.4743865834159815,2.5031299591064453,29.38943672180176
"Rushville, IN",3668,2937,4.045648383655879,3.8417348861694336,1.135895580027788,2.5010342597961426,18.271907806396484
"Russell, KS",3328,2667,3.825367108953996,3.694939374923706,0.9467752641219817,2.503251075744629,16.325559616088867
"Russells Point, OH",8361,8267,3.485235326780963,3.491034507751465,1.4310271577248015,6.045949412509799e-4,15.278468132019045
"Russellville, AR",12984,10965,4.287503301678756,3.9633584022521977,1.438659140243036,2.500072717666626,18.40994453430176
"Russellville, KY",4004,3232,4.19266236839023,3.855932593345642,1.5041418193335394,2.500469923019409,17.57524299621582
"Ruston, LA",9852,7957,4.550642275999011,4.056358337402344,1.8836540705568006,2.50018048286438,17.637582778930664
"Rutland, VT",8927,6802,4.338965152579523,4.110450744628906,1.1512482119739622,2.500727891921997,16.375
"Sacramento, CA",30549,25891,4.829187780536942,4.831070899963379,1.0612068909373944,2.500060796737671,31.744873046875
"Saginaw, MI",54732,54049,4.129567785343877,3.969818115234375,1.4441182275316067,0.0023282887414097786,31.4501895904541
"Salamanca, NY",3408,2664,4.1146987916471005,3.932947874069214,1.1837382640797534,2.505798101425171,17.269332885742188
"Salem, IL",4116,3489,4.250320025520838,3.964984178543091,1.3344135715770014,2.5019612312316895,17.538347244262695
"Salem, IN",3312,2222,4.111755566485394,3.783982753753662,1.1428501918544576,3.000765323638916,13.09615421295166
"Salem, MO",2870,2302,4.81253832801335,4.3825366497039795,1.629116817478311,3.000633716583252,13.970575332641602
"Salem, OH",5546,3827,4.698290921453711,4.378260135650635,1.607556982041738,2.5021636486053467,16.935049057006836
"Salem, OR",84273,74146,4.559475928249628,4.4435460567474365,1.291222218186908,5.252101109363139e-4,22.458820343017575
"Salida, CO",4500,3404,4.004484365255376,3.888070821762085,0.9424672593525243,2.501152515411377,9.316428184509276
"Salina, KS",21587,18757,4.220584222170541,4.050764560699463,1.0327790780034405,2.5006418228149414,26.89667320251465
"Salinas, CA",40145,36195,4.479606245439806,4.327579975128174,1.0564314243078663,2.5000669956207275,20.568164825439453
"Sallisaw, OK",2164,1738,4.190874922261825,3.9895604848861694,1.1016438966342748,2.512517213821411,10.94295883178711
"Salt Lake City, UT",4937,4934,5.193503626852489,5.273774862289429,1.2369820741943973,3.10334115056321e-4,11.524462699890137
"San Angelo, TX",42920,27017,3.980554680496528,3.776646614074707,0.938535605621109,2.501687526702881,22.24652862548828
"San Antonio, TX",216090,187441,5.284796317077105,5.339705944061279,1.21991933714505,2.5001320838928223,33.01628112792969
"San Diego, CA",702,702,4.4946997051904685,4.773890495300293,1.9343960448393953,0.6564111113548279,29.82162857055664
"San Francisco--Oakland, CA",239880,232593,5.201099797956543,5.146363258361816,1.7764845174090789,2.324635279364884e-4,35.288108825683594
"San Luis, AZ",6284,4806,3.930952557910248,3.8370959758758545,0.8004972383118867,2.502150297164917,12.450997352600098
"Sandpoint, ID",7807,7757,4.080175609059124,4.108434200286865,1.488269543253282,6.13496929872781e-4,17.90052032470703
"Sandusky--Port Clinton, OH",40939,33815,4.493830273557869,4.338246822357178,1.3341811245469428,2.500455141067505,24.10438346862793
"Sandy, OR",4681,4671,4.560718298453096,4.712070465087891,1.3089141398043966,0.0014696058351546526,11.25888442993164
"Sanford, ME",5523,5018,5.2039365919998035,5.034459352493286,1.5970877225889024,2.5018224716186523,20.458881378173828
"Sanger, TX",3669,1933,3.743070321075668,3.522779941558838,1.0575418315308682,2.504215717315674,25.298328399658203
"Santa Barbara, CA",60229,53285,4.475200881261791,4.338955879211426,1.1327666987475633,2.500629425048828,21.24681854248047
"Santa Clarita, CA",75619,74889,4.644029721151624,4.84796142578125,1.5976185023249128,1.3904337538406253e-4,27.93900489807129
"Santa Cruz, CA",62742,59117,4.736549145257838,4.678671836853027,1.2612922387729284,2.500431537628174,30.0089111328125
"Santa Maria, CA",9873,8781,4.229169380066132,4.17724084854126,0.819513285664595,2.501115083694458,15.523268699645996
"Santa Paula, CA",8716,7854,4.027200241079153,3.833046555519104,1.0099530636033012,2.501774549484253,13.37226676940918
"Santa Rosa, CA",101194,88398,4.757240784864366,4.6828625202178955,1.1515009014289432,2.5002176761627197,20.450286865234375
"Saratoga Springs, NY",29732,26306,5.042198706559606,4.811215162277222,1.6605203718858008,2.500776767730713,29.85317611694336
"Sauk Centre, MN",2950,2608,4.659289219902337,4.542088985443115,1.193441512020813,2.50210952758789,18.689897537231445
"Sault Ste. Marie, MI",7169,5765,4.1040619656611605,3.933472156524658,1.1527161696750783,2.5000739097595215,21.346437454223633
"Savannah, MO",2713,2216,4.124459197159709,3.860004425048828,1.3242604077508169,2.5004870891571045,15.24306297302246
"Savannah, TN",4497,3392,4.129465654140936,3.890783667564392,0.9318952384791559,3,15.286346435546877
"Sayre--Waverly, PA--NY",8930,6668,3.9456516757080062,3.8055856227874756,1.01085912388985,2.500523328781128,14.021990776062012
"Schuyler, NE",2762,2742,3.976440018714762,3.9205939769744873,1.5467540309436623,3.861997975036502e-4,24.561046600341797
"Scott City, MO",2791,2284,4.070600373941211,3.8371108770370483,1.233666116538677,2.506823778152466,24.699729919433594
"Scottsbluff, NE",14920,10984,3.8493629043022386,3.6729695796966553,1.1074561778379441,2.5001161098480225,25.14188766479492
"Scottsburg, IN",3784,2757,3.6757758362465336,3.4815056324005127,0.9461559053404628,2.502734661102295,12.199461936950684
"Scottsville, KY",2582,2199,4.112471964100156,3.8686039447784424,1.293484006099443,2.500920057296753,17.422189712524414
"Scranton, PA",153947,133545,4.502253414336725,4.412385940551758,1.2012360888219507,2.5000109672546387,30.463916778564453
"Searcy, AR",11511,11427,4.061615589429339,3.828078031539917,1.7725286095457633,8.358874474652112e-4,19.756755828857425
"Seaside, OR",11072,11066,4.275806335792937,4.215560436248779,1.349899762573714,0.019834041595458984,16.20145034790039
"Seaside--Monterey--Pacific Grove, CA",46586,42869,4.791138157700721,4.685948371887207,1.2675363745461456,2.500088691711426,22.284446716308594
"Seattle--Tacoma, WA",112970,112205,5.087498734164588,5.058080673217773,1.6059801991104607,0.007757951971143484,34.113128662109375
"Sebastopol, CA",11431,10281,4.551968709862009,4.467346668243408,1.1636060544213669,2.5055577754974365,26.642593383789063
"Sedalia, MO",13292,13200,4.156139186418049,4.068556785583496,1.5591707388784481,5.527915782295167e-4,24.442956924438477
"Seguin, TX",163,125,4.400682456970215,4.338207244873047,0.9869445135276647,2.5026299953460693,7.4590301513671875
"Selma, CA",7616,6223,4.030152719311635,3.8523528575897217,0.9059728273817879,2.5002787113189697,20.78245735168457
"Seminole, OK",3421,3401,3.358197019846907,3.2468111515045166,1.3102543358323653,0.00533368019387126,12.837209701538086
"Seminole, TX",3891,2196,3.451240033291294,3.280198335647583,0.8382742534878552,2.500067234039306,19.308971405029297
"Sequim, WA",18665,18608,3.982503380011556,4,1.2743436370593093,6.411283975467086e-4,16.183134078979492
"Severance, CO",2547,1090,4.6779630658823415,4.823550224304199,0.8380397785493601,2.507965087890625,10.458864212036133
"Seward, NE",2638,2437,5.3756705284314314,5.109309196472168,1.4857251731583356,3,19.826099395751953
"Seymour, IN",10333,5190,3.8535364200614093,3.636586308479309,1.011868714050677,2.501002550125122,16.239086151123047
"Shafter, CA",5343,3734,4.054894533461278,3.9218403100967407,0.8192140220178327,2.509641647338867,20.807884216308594
"Shawano, WI",8330,7256,4.354196797953683,4.179088115692139,1.2292658414976865,2.501889228820801,14.724955558776855
"Shawnee, OK",14175,14029,3.733580943178011,3.627840042114258,1.3719206787943652,2.8304557781666517e-4,32.6998291015625
"Sheboygan, WI",36588,36491,3.8956514863296965,3.836641550064087,1.4016386313488565,3.3568311482667923e-4,28.46294593811035
"Shelby, OH",5081,4309,4.21324009877619,4.071547508239746,1.1270754023257978,2.501319646835327,16.293123245239258
"Shelbyville, IL",3013,2323,4.102773162962494,3.771796941757202,1.5045443909394272,2.503199338912964,23.714479446411133
"Shelbyville, IN",6115,5222,4.3647146652321025,4.257088899612427,1.0927706449931955,2.504427671432495,23.508655548095703
"Sheldon, IA",2847,2524,4.6686551385749535,4.400825500488281,1.7296326181445156,2.5009841918945313,28.642072677612305
"Shelley, ID",2042,1672,3.9876245516909368,3.870933413505554,0.8512697296592698,2.501260280609131,9.66791820526123
"Shelton, WA",6878,6851,4.001086474760199,3.9043002128601074,1.2106686498526176,0.0593489482998848,15.05441188812256
"Shenandoah, IA",2721,2236,5.228908177245282,4.674392223358154,2.0772903770741897,3,24.637121200561523
"Sheridan, AR",1103,651,4.319248154416062,3.937225103378296,1.3542814618656296,2.5490686893463135,11.700763702392578
"Sheridan, OR",2008,2007,3.8248119915473144,3.8448562622070313,1.0128174242474937,0.07976190745830536,7.227760314941406
"Sheridan, WY",11344,9502,4.234084766278943,4.1031858921051025,1.0802355807488866,2.500690460205078,20.65851402282715
"Sherman--Denison, TX",9817,6561,4.198855932375549,3.8774588108062744,1.3500438087201319,2.502793550491333,21.168128967285156
"Shinnston, WV",2558,1712,4.2017710970662465,3.8172191381454468,1.7477578547722434,2.5010809898376465,23.46582794189453
"Shiprock, NM",2055,758,4.006815558058605,3.7961716651916504,0.9196604786908097,3.0038740634918213,12.9960355758667
"Shreveport, LA",121524,120944,4.365262063427112,4.270540475845337,1.6977112423697116,1.560549280839041e-4,29.803890228271484
"Sidney, MT",3355,1019,3.796434394042789,3.5429768562316895,0.8685314920350559,3.0006520748138428,12.108763694763184
"Sidney, NE",4011,2901,3.737628420892562,3.555424928665161,1.0349435825566264,2.501810312271118,29.137985229492188
"Sidney, NY",2196,1559,4.075909264505177,3.785621404647827,1.4274753220561684,2.5014379024505615,16.108144760131836
"Sidney, OH",9083,4805,4.4557923520889045,4.247516632080078,1.223065124362773,2.5104331970214844,27.30907440185547
"Sierra Vista, AZ",20898,7478,4.361964394300817,3.992212653160095,1.507203458469301,3,26.95612144470215
"Sikeston, MO",9057,8005,4.265729073358282,4.092819690704346,1.1572746376195178,2.5048229694366455,26.0218563079834
"Siloam Springs, AR--OK",6982,6648,3.7761942415162846,3.715964436531067,1.5200189695818427,1.8882175209000707e-4,15.108057975769045
"Silver Creek, NY",1549,1252,4.1159500946252106,3.98670494556427,1.045042444722438,2.5012025833129883,9.593798637390137
"Silver Lakes, CA",2554,1937,4.391491110323629,4.424224376678467,0.7090235646958565,2.5041980743408203,7.243403911590576
"Silverthorne--Keystone, CO",5855,5336,5.073922234898743,5.097901344299316,1.196848748989834,2.500793695449829,15.112025260925291
"Silverton, OR",5022,5004,4.086385874356851,4.046046257019043,1.3677050834358313,0.006556353531777859,13.420820236206056
"Simi Valley, CA",55,46,5.428354294403739,5.501221418380737,0.8976200874374718,2.691131830215454,7.015195369720459
"Sinton, TX",2172,1776,4.210411733335203,4.129987478256226,0.6894618175445216,3.003169298171997,8.844210624694824
"Sioux Center, IA",2475,2102,4.859540967006665,4.54997444152832,1.4805872960238105,3.0007755756378174,23.388635635375977
"Sioux City, IA--NE--SD",44742,38938,4.638353287570557,4.408314228057861,1.644454457599137,2.50008773803711,31.24260902404785
"Sioux Falls, SD",64464,55852,4.878821127434169,4.837493419647217,1.2638561004779738,2.500037908554077,28.19239044189453
"Skowhegan, ME",2669,2279,4.905365843268642,4.6133952140808105,1.6355532105179964,2.5046815872192383,19.257095336914063
"Slaton, TX",3149,2045,3.5101087277559313,3.3871920108795166,0.7469023627658696,2.5030338764190674,9.093400955200195
"Slippery Rock, PA",1255,992,4.896067145851351,4.562364816665649,1.600813225990858,3.0019798278808594,15.180230140686035
"Smithville, MO",3079,2634,4.747169585054176,4.632084608078003,1.621552739262097,2.501519680023194,26.430952072143555
"Snowmass Village, CO",843,768,5.47979072543482,5.416658878326416,1.1961084229310903,2.509366750717163,12.552403450012209
"Snyder, TX",6725,4018,3.586050139071634,3.416791796684265,0.9524053688338889,2.500887632369995,23.218090057373047
"Soledad, CA",4245,3313,4.370942468266094,4.353832244873047,0.9719210523975741,2.500251054763794,13.362213134765623
"Solvang--Santa Ynez, CA",4830,4110,3.949226690788919,3.76616370677948,1.0137543992200395,2.5003671646118164,18.960466384887695
"Somerset, KY",16259,11310,4.282608356294539,4.069454669952393,1.167863316151531,2.5105059146881104,26.10857391357422
"Somerset, PA",4711,3721,4.1647182471391435,3.987189769744873,1.227898688758938,2.500047445297241,20.233613967895508
"Somerton, AZ",3992,3081,3.7549335339826952,3.657418966293335,0.9142785205668101,2.50018310546875,29.142105102539063
"Sonoma, CA",15084,14153,4.453967667768121,4.274761199951172,1.193619248375957,2.50072717666626,18.05514144897461
"Sonora--Twain Harte, CA",16386,15103,5.003640075854842,4.8800883293151855,1.4003208444050301,2.500546932220459,15.890316009521484
"Sonterra, TX",4417,4336,2.5132212105733416,1.2274444699287415,2.1934246997194053,3.3670032280497253e-4,23.256786346435547
"South Berwick, ME--NH",2237,2056,5.298624196289114,5.2101218700408936,1.4572724879462888,2.517903089523315,14.172223091125488
"South Boston, VA",3753,3151,4.4912141294034464,4.256346702575684,1.3870663357135256,2.502278089523315,17.05198097229004
"South Haven, MI",5621,5599,4.040255786398278,3.8690786361694336,1.8714351796992719,0.022938285022974014,21.62316131591797
"South Lake Tahoe, CA--NV",14625,12628,4.857570979842137,4.7175188064575195,1.3281284674170928,2.502201557159424,19.76491355895996
"South Lyon--Hamburg--Genoa, MI",49950,46521,4.9313471029112,4.824657917022705,1.350578809855682,0.0017863522516563537,18.98341941833496
"South Paris, ME",2235,1926,4.716193268108467,4.607597351074219,1.3341224487266983,2.5008811950683594,15.537616729736328
"Southbridge Town, MA",6273,5647,5.013572652888378,4.854893684387207,1.4785071593771657,2.5023934841156006,16.981271743774414
"Sparta, MI",2590,2207,4.532321185184163,4.347210884094238,1.2673026256922535,2.5061631202697754,12.04201889038086
"Sparta, WI",5178,5128,3.635307412958491,3.5798492431640625,1.4449041108966822,6.387735484167933e-4,22.100690841674805
"Spearfish, SD",5780,5580,3.6465025557448656,3.7784810066223145,1.4056537318343278,1.3408419908955693e-4,17.239755630493164
"Spencer, MA",2891,2566,5.0683040198923,4.719663858413696,1.7216239645792324,3.004111051559448,17.956668853759766
"Spicer--New London, MN",2628,2625,4.875772912116278,4.873657703399658,1.453387345920722,0.25447314977645874,12.751239776611328
"Spokane, WA",53040,52535,4.114752261449939,4.143596172332764,1.528873140347091,1.2562813935801387e-4,31.311981201171875
"Spring Hill, KS",2496,524,4.960365127061159,4.991963624954224,0.955193493611211,2.8141891956329346,20.037456512451172
"Springfield, IL",78880,70748,4.684514354970664,4.492236852645874,1.402699072674408,2.50018310546875,28.761083602905273
"Springfield, MA--CT",145594,125044,4.801425302146107,4.496726989746094,1.7197620494391215,2.500025749206543,31.88020896911621
"Springfield, MO",114078,96334,4.2845164289170965,4.0699543952941895,1.2950937925934383,2.500068187713623,28.932147979736328
"Springfield, OH",32455,32157,3.66553316118154,3.64217758178711,1.4383232444633471,5.571030778810382e-4,30.12255096435547
"Springfield, VT",2312,1906,4.907655878182098,4.647525787353516,1.5339759229330299,2.5045480728149414,17.311445236206055
"Springhill, LA",3804,3788,3.7004080046461985,3.557747960090637,1.5213688252058044,0.017831813544034958,14.050150871276855
"St. Albans, VT",4730,4210,4.662734177729862,4.60028600692749,1.149852813494846,2.5015838146209717,16.069202423095703
"St. Clair, MO",2670,2657,4.084332733685316,4.0776801109313965,1.517968907821223,0.02089575119316578,18.660694122314453
"St. Cloud, MN",39267,39166,4.719659275372962,4.723203420639038,1.5206591186066305,1.4628437929786742e-4,26.66706085205078
"St. George, UT",54421,51983,3.9811793353649367,4.278402805328369,1.7326829473641607,9.898049756884576e-5,25.962995529174805
"St. Helen, MI",3722,3720,3.8010886824339307,3.690277934074402,1.1206867693972258,0.35789474844932556,9.39453125
"St. Helena, CA",3247,2930,4.953756025382683,4.706448554992676,1.5434579878747205,2.51507568359375,25.68453788757324
"St. Johns, MI",4235,4229,3.7497508984969055,3.6936774253845215,1.4175255748832118,0.00897959154099226,16.318572998046875
"St. Johnsbury, VT",2058,1935,5.019754429627451,4.96917200088501,1.3030735364522357,2.5034027099609375,12.91209316253662
"St. Joseph, MO--KS",38196,31362,4.609175245681745,4.352898597717285,1.6137276571837917,2.5001919269561768,30.44634437561035
"St. Louis, MO--IL",149382,145006,4.357387641750838,4.447479248046875,1.3656435611522753,1.605651923455298e-4,27.102123260498047
"St. Martinville, LA",3621,3596,3.0979327182695986,3.012290120124817,1.4482691540207036,0.00561797758564353,14.694581031799316
"St. Marys, OH",4897,1627,4.587889489177992,4.38383150100708,1.3952532134230922,2.6139543056488037,20.841323852539063
"St. Marys, PA",5121,3545,4.392897435337599,4.169747829437256,1.1705255439835327,3,14.622767448425291
"Stafford Springs, CT",2033,1335,4.99437460631467,4.687048435211182,1.573092458048379,3.0009446144104004,17.568857192993164
"Stanwood, WA",3019,2998,4.394400074471509,4.703525066375732,1.5165828157631882,5.801585502922535e-4,13.130311965942385
"Staunton, IL",3056,2314,3.809717256855944,3.607674479484558,1.0759772667450167,2.5012354850769043,13.189648628234863
"Staunton--Waynesboro, VA",25359,22339,4.402761036304091,4.225406169891357,1.2880591520137918,2.5000085830688477,21.766319274902344
"Stayton, OR",4511,4039,4.157105214408673,4.025662422180176,0.8837486232925179,2.501025676727295,12.526165962219238
"Ste. Genevieve, MO",1970,1691,3.7069258295388705,3.5211894512176514,1.227641983155266,0.001431297743692994,17.4273738861084
"Steamboat Springs, CO",5989,5056,4.741908506502079,4.588149070739746,1.4208545351837767,2.502190589904785,15.117730140686035
"Stephenville, TX",7689,6572,4.248127290009727,3.9916971921920776,1.2482775261248111,2.500114917755127,17.064359664916992
"Sterling, CO",7342,5741,3.785192562216895,3.590790271759033,1.0469147651416553,2.501113176345825,19.607282638549805
"Sterling, IL",15733,12737,4.098381973935829,3.777772903442383,1.4062316440075546,2.5000486373901367,25.08922576904297
"Steubenville--Weirton, OH--WV--PA",35604,29286,3.9531264426172052,3.811192035675049,1.063288194713162,2.5000112056732178,25.795719146728516
"Stevens Point, WI",17173,13432,4.12249586234638,3.890158176422119,1.0309148526528065,2.5022685527801514,22.965736389160156
"Stewartville, MN",3034,2552,4.404839652926197,4.234125852584839,1.639691923224733,2.502807855606079,28.883758544921875
"Stillwater, MN--WI",4121,4101,4.607710541890454,4.553753852844238,1.9227794061340189,0.002310993615537882,27.843103408813477
"Stillwater, OK",16139,13680,4.363440106085866,4.171689987182617,1.2096278193593335,2.5039584636688232,20.03006172180176
"Storm Lake, IA",3915,3233,4.86819495529425,4.475383281707764,1.5850946663312615,3,19.43888282775879
"Storrs, CT",1841,1554,6.0353706867998635,5.111556768417358,2.964347571409762,2.504186630249023,25.634010314941406
"Stoughton, WI",6365,6085,5.01565461002027,4.907908916473389,1.2758843427067377,1,12.9764404296875
"Streator, IL",10462,8624,4.192069080245296,3.941455364227295,1.298890236212945,2.5018138885498047,18.97429084777832
"Sturgis, MI",5408,5388,3.481619617715668,3.4329776763916016,1.4217685202291568,0.004905808251351118,15.043787956237791
"Sturgis, SD",4208,4084,3.592859805371059,3.6923850774765015,1.2201467366965022,2.1482276497408748e-4,10.278190612792969
"Stuttgart, AR",4679,4654,3.7176723905499425,3.438280463218689,1.8348288833273756,4.733951936941594e-4,26.025609970092773
"Sullivan, IL",2545,1581,3.6648830673801682,3.4277262687683105,1.2367348324139125,2.5008645057678223,27.13807678222656
"Sullivan, IN",2910,2332,4.07736953648245,3.820380449295044,1.38333230596541,2.5014212131500244,29.945533752441406
"Sullivan, MO",3567,2753,3.8937764877931795,3.6791467666625977,1.0591878801340413,2.5015933513641357,12.675761222839355
"Sullivan--Sylvan Beach, NY",3133,2564,4.228056354195391,3.990549325942993,1.2724698808658055,2.500392436981201,12.639891624450684
"Sulphur Springs, TX",6936,5942,4.252587770099633,4.008813142776489,1.195107688582028,2.5000014305114746,13.501991271972656
"Sulphur, OK",2906,2903,4.179121840463536,4.119750499725342,1.2798730557949225,0.027712641283869743,23.359155654907227
"Summerset, SD",811,790,3.5091215355407233,3.6355538368225098,1.5521342402793663,0.0010789426742121575,6.949748516082764
"Summit Park, UT",2573,2571,5.3891422150099455,5.5330328941345215,1.115727390382398,0.017110029235482216,12.88540267944336
"Sunderland--South Deerfield, MA",2237,1881,4.346412602287224,4.188107490539551,1.2281522881546187,2.5009407997131348,18.836034774780273
"Sunnyside, WA",5929,4438,3.839244382614593,3.6232916116714478,0.9393136474390329,2.5006613731384277,12.734387397766112
"Susanville, CA",4307,3716,4.084851160244485,3.93628466129303,0.9810822585276211,2.500136613845825,13.666220664978027
"Sutherlin, OR",5270,5249,3.517420831680069,3.5576984882354736,1.0996002006979033,3.2123352866619825e-4,7.951184749603272
"Sweet Home, OR",5036,3676,3.9161326633573745,3.705984354019165,1.0007241846297386,2.5007174015045166,13.572235107421877
"Sweetwater, TX",6542,4483,3.749499102562048,3.555025339126587,0.9681698018593927,2.5004327297210693,16.966676712036133
"Syracuse, IN",5618,4811,4.581038539857137,4.382273197174072,1.38570784566472,2.500257968902588,24.524398803710938
"Syracuse, NY",74164,65994,4.714802488871161,4.524853944778442,1.5156557557841408,2.500162363052368,31.180561065673828
"Tallulah, LA",3245,2708,4.163435788855419,3.809063196182251,1.3796952687190134,2.5020639896392822,15.753067016601563
"Tama, IA",2928,2378,3.973571873894251,3.7284369468688965,1.387578774088188,2.5009872913360596,21.08282470703125
"Taylorville, IL",7036,5676,4.073227841472693,3.827874183654785,1.2134686961756265,2.500243663787842,13.717848777770996
"Tazewell, VA",2653,1815,3.740000942193444,3.5348339080810547,1.0084485993417498,2.5000901222229004,12.63974952697754
"Tea, SD",2071,1569,4.389050409853117,4.376922607421875,0.9400934254492419,2.501458168029785,11.064430236816406
"Tecumseh, MI",5884,5278,4.15593508899977,4.069998741149902,1.0875692446823393,0.03462947532534599,11.799552917480469
"Tehachapi--Golden Hills, CA",7102,6188,4.304940532540461,4.256463527679443,1.225986832587446,0.01875468902289867,34.99287033081055
"Tell City, IN--KY",5774,5766,3.631188304825595,3.5227420330047607,1.373397467861292,9.455892140977084e-4,17.02730369567871
"Telluride--Mountain Village, CO",2192,1959,4.778471594869391,4.69788122177124,1.3125047739601388,2.5083658695220947,14.198798179626465
"Temple, TX",48278,38442,4.7141074442998665,4.5659379959106445,1.3663058405282662,2.5006682872772217,32.59893798828125
"Terre Haute, IN",37782,31900,4.290426202956412,4.043079137802124,1.366652010991188,2.5002191066741943,31.083036422729492
"Terrell, TX",5490,4666,4.556511824446791,4.292715549468994,1.218488121056818,3.002354621887207,14.96042251586914
"Texarkana, TX--AR",35262,29583,4.369870793709418,4.040698528289795,1.5046383278195352,2.500089406967163,29.713428497314453
"The Dalles, OR",8285,8272,4.323230167755716,4.2636613845825195,1.5909107725785874,0.002577319508418441,28.77483367919922
"The Woodlands--Conroe, TX",2748,2742,4.380331504190603,4.401282787322998,1.703444434373605,0.06605690717697144,17.072484970092773
"Thief River Falls, MN",5193,4315,4.52280498075872,4.405672073364258,1.2920310112743743,2.503359794616699,21.10451889038086
"Thousand Oaks, CA",50425,46051,4.495360720143857,4.464999675750732,1.1276170434054211,0.004830917809158564,29.998703002929688
"Three Rivers, MI",4775,4759,3.6894530925957865,3.4448578357696533,1.8219043087973212,0.0065566604025661945,28.830873489379883
"Tiffin, OH",10230,8302,4.196144621965541,4.022053003311157,1.2815174501368893,2.5001816749572754,26.389179229736328
"Tillamook, OR",5746,5732,3.6633665340344748,3.6042317152023315,1.0755257780749747,9.100215975195168e-4,10.62747859954834
"Tiltonsville--Brilliant, OH",2906,2144,3.9843973891058964,3.8042880296707153,1.5209719067000502,2.500837564468384,38.99248123168945
"Tippecanoe, IN",3574,2940,4.515524579635283,4.2090184688568115,1.5634855620159345,2.5000030994415283,19.419931411743164
"Tipton, IN",3352,2718,4.074573767457138,3.9241973161697388,1.0149261186506786,2.5006117820739746,12.053897857666016
"Titusville, PA",2345,1669,4.388945899086845,4.098255157470703,1.2290428719472457,3.0022058486938477,13.969871520996094
"Toledo, OH--MI",44564,39989,4.939305235915127,4.877437591552734,1.3171129187327177,2.50026535987854,22.91257667541504
"Tomah, WI",4699,4659,3.8402113948725445,3.8174328804016113,1.4338752399803973,4.797697183676064e-4,18.89911842346191
"Tonganoxie, KS",2237,1824,4.501054292315977,4.48317551612854,0.9705112893582373,2.503288984298706,11.69824504852295
"Topeka, KS",65983,56917,4.566585778251754,4.291407585144043,1.5777990705819165,2.500183582305908,34.52924728393555
"Toppenish, WA",3524,2783,3.7675829306378708,3.5988612174987793,1.0871130699723466,2.5006940364837646,24.635149002075195
"Torrington, CT",3373,3370,4.15362725235765,4.189641714096069,1.4717164268728642,0.04666130244731903,14.801902770996094
"Torrington, WY",3914,2600,4.177262180401729,3.8709923028945923,1.3203648718128524,3,21.34096908569336
"Towanda, PA",2104,1689,4.609138442469179,4.356155872344971,1.3871799660952215,2.500577926635742,12.972970008850098
"Tracy--Mountain House, CA",9032,6134,5.18412050164636,5.361099481582642,0.9176135078832514,2.503389358520508,17.934925079345703
"Traverse City--Garfield, MI",26480,23235,4.67811929907851,4.502172470092773,1.3985615251015266,0.039074961096048355,21.02747344970703
"Treasure Lake, PA",1436,1356,5.126610745195091,4.760242223739624,1.5510979493073214,3.0271663665771484,16.680368423461914
"Tremonton, UT",4502,4095,3.4196766532549603,3.582608699798584,1.279044825615043,6.98275282047689e-4,8.996471405029297
"Trenton, MO",3508,2887,4.01038883910858,3.8430275917053223,1.0206256566621692,2.500386953353882,12.758536338806152
"Tri-City--Myrtle Creek, OR",4775,4319,3.6243172838229927,3.625678777694702,0.9801553971824998,0.03516147658228874,13.429058074951172
"Trinidad, CO",4969,4200,3.9544752961681002,3.8185538053512573,1.0179970099770699,2.500358819961548,33.577117919921875
"Troy, MO",7010,6885,3.9738880371256493,4.140422344207764,1.4445430519722244,7.923930534161627e-4,15.45797061920166
"Troy, OH",19770,17237,4.35133593025856,4.22860860824585,1.2131962663696005,2.500209093093872,27.465923309326172
"Truckee, CA",10426,9863,4.678312761479261,4.655401229858398,1.0462659722513206,2.5013227462768555,13.06151008605957
"Trumann, AR",1776,1766,3.3401430160731276,3.2271751165390015,1.267980194981727,0.0014094432117417457,13.811274528503418
"Tuba City, AZ",2378,1492,3.794447664600914,3.4819118976593018,1.268413517817088,2.502967119216919,16.47591781616211
"Tulare, CA",23877,19631,4.00018225327809,3.8427674770355225,0.949127235451935,2.5003905296325684,24.50896453857422
"Tulsa, OK",69834,55040,4.335308775990161,4.194272994995117,1.223009500316094,2.500234603881836,27.91364860534668
"Turlock, CA",26562,24389,4.30320537264797,4.127984523773193,1.0548568578722883,2.500257730484009,30.04238510131836
"Tuscola, IL",2654,2327,4.5070392423604355,4.284200668334961,1.2974336291527422,2.508683204650879,14.219006538391112
"Twentynine Palms North, CA",957,780,4.904636266903999,4.694790601730347,1.6990335670934726,0.4927293658256531,14.778160095214844
"Twentynine Palms, CA",5198,3171,3.571769641238276,3.497201919555664,0.9663414541185729,0.025951556861400604,17.005674362182617
"Twin Falls, ID",22319,15902,4.144930648063057,3.9966787099838257,1.0024321956738447,2.5004496574401855,27.32329368591309
"Tyler, TX",53837,53455,3.7694553673013673,3.5619232654571533,1.7132493730516396,4.431249180925079e-5,30.392541885375977
