"city","model","aic","r2","dev_expl","built_estimate","built_std_error","built_p_value","mean_h_estimate","mean_h_std_error","mean_h_p_value","ndvi_estimate","ndvi_std_error","ndvi_p_value","weight","weight_normalized"
"Albany--Schenectady, NY","Model6",96376.4814385539,0.33056641942535,0.246093164668749,-0.0124922815768803,0.0315760292259934,0.692386424641216,NA,NA,NA,0.889385296234511,0.0673151483023608,1.18205493941827e-39,1.74959235903417e-09,1.3017294639263e-09
"Albany--Schenectady, NY","Model7",96338.287596303,0.33146453626537,0.247808184001596,-0.0126162445893804,0.0315134048444321,0.688907333936141,-0.042249739903572,0.00569333713327977,1.21942685043641e-13,0.737270687756482,0.0706959644535599,2.1956224787708e-25,0.344052200184469,0.255981276893566
"Albany, OR","Model1",6310.78416301336,0.505709840082927,0.432301832191496,-1.2218710641215,0.223110612672594,5.33427936667675e-08,NA,NA,NA,NA,NA,NA,0.080706772756455,0.049060649854996
"Albany, OR","Model2",6305.75029744912,0.505854840958727,0.43531437986507,-1.30516316588332,0.226652028727325,1.09117110125767e-08,0.19431593320193,0.0613072649895537,0.00156749162333035,NA,NA,NA,1,0.607887642875325
"Albany, OR","Model3",6341.99001163959,0.50039944494351,0.415276623164985,NA,NA,NA,0.140795327996865,0.0559731382209408,0.012025848046134,NA,NA,NA,1.35097107504602e-08,8.21238622402468e-09
"Albany, OR","Model4",6343.19447902981,0.499363405887099,0.415165903747496,NA,NA,NA,NA,NA,NA,-0.280429576285795,0.221545158401545,0.205846735492725,7.39774368737385e-09,4.49699697271351e-09
"Albany, OR","Model5",6341.34690799516,0.50019395192504,0.416475240098167,NA,NA,NA,0.142074086805757,0.0564391745344896,0.0119621080981617,-0.299189312108522,0.218915672498332,0.171992536136388,1.8633491203694e-08,1.13270690463517e-08
"Albany, OR","Model6",6312.41348709545,0.505313930608315,0.43233135276299,-1.21418872815567,0.229722923579271,1.50217231107587e-07,NA,NA,NA,-0.0546049233827391,0.234292615217434,0.815754440518171,0.0357360668896125,0.0217235134671615
"Albany, OR","Model7",6307.02535170985,0.505590918486322,0.435543891770465,-1.2943213531273,0.233388266714389,3.63686522829883e-08,0.195258637525091,0.06156701282524,0.0015571847051738,-0.0838371603236586,0.233760932859055,0.719927316129221,0.528597963015293,0.321328169766065
"Alexandria, MN","Model1",2039.22665745,0.427426910927193,0.464132475096133,-40.5067450389224,20.9622565374369,0.0541400308827275,NA,NA,NA,NA,NA,NA,0.736983416242143,0.287707197308794
"Alexandria, MN","Model2",2041.22300755023,0.426074417433662,0.463582205692522,-40.3776061472683,20.9529720817062,0.0548022422892313,-0.041278754234353,0.0624859245283566,0.509308866285705,NA,NA,NA,0.27161628139492,0.1060348948719
"Alexandria, MN","Model3",2046.23304125291,0.422703353074473,0.447541927510283,NA,NA,NA,-0.0409702630207948,0.0619967659582446,0.509154070462234,NA,NA,NA,0.0221840483713128,0.00866031750675932
"Alexandria, MN","Model4",2043.4064883687,0.422907198406241,0.456127438817891,NA,NA,NA,NA,NA,NA,-4.15728741353449,3.40607496226901,0.223095185382672,0.0911630745596013,0.0355886877527485
"Alexandria, MN","Model5",2045.09592932388,0.422021574201986,0.45568662116067,NA,NA,NA,-0.057397330926022,0.0643021606689873,0.372688633794259,-4.80521599636441,3.50217616994394,0.170941921575048,0.0391707170372654,0.0152916564565744
"Alexandria, MN","Model6",2038.61627767249,0.425900537819946,0.469593914351584,-38.945576979967,21.6086763991814,0.0723806110362434,NA,NA,NA,-3.49456900361006,3.57528930604701,0.329053872396539,1,0.390384900077948
"Alexandria, MN","Model7",2040.4465756952,0.42470597643044,0.469449899221784,-38.2759620427716,21.624354334515,0.0776172786183518,-0.0550198056887442,0.0647635209182356,0.39617386618894,-4.14303602152291,3.68461222464957,0.261630396054809,0.400456949011249,0.156332346025276
"Alton, IL","Model1",10145.3549669565,0.602827881398457,0.507528048253101,0.263100387816136,0.318066203285139,0.408256878304414,NA,NA,NA,NA,NA,NA,0.962019725191239,0.163657381983318
"Alton, IL","Model2",10145.7481698296,0.602692717146336,0.508200573691249,0.282157298532891,0.324238052075038,0.384315634910967,-0.0401030106206592,0.0659942419769287,0.543491665670988,NA,NA,NA,0.790316515891922,0.134447484331299
"Alton, IL","Model3",10146.2973608392,0.603018850681561,0.507299114789155,NA,NA,NA,-0.036754809273757,0.0650269096644616,0.572002007992259,NA,NA,NA,0.600545262549862,0.10216387757731
"Alton, IL","Model4",10145.6745996768,0.602808173323209,0.507207737777639,NA,NA,NA,NA,NA,NA,1.32553183444179,0.846087679650517,0.117396239758479,0.819929691632169,0.139485234272338
"Alton, IL","Model5",10145.8989523714,0.60260569652553,0.507905028357293,NA,NA,NA,-0.0456733750306461,0.0652363514476397,0.48395549796598,1.38464778307396,0.85976268762522,0.107490478743278,0.732924171760467,0.124683983084407
"Alton, IL","Model6",10145.33325758,0.602459645605462,0.507983331830558,0.249536627435841,0.318178939342979,0.433003310908288,NA,NA,NA,1.3107188731343,0.857747604108509,0.12669135940094,0.972519029646151,0.165443508228698
"Alton, IL","Model7",10145.2775263082,0.60223985474482,0.50888183250819,0.274221339373009,0.325450404712028,0.399586528240889,-0.0495523317175672,0.0662489431667732,0.454589752500865,1.37957553602594,0.873943527983653,0.114638468008963,1,0.17011853052263
"Ames, IA","Model1",6320.6930681793,0.283321585613837,0.245478123456167,0.210267757489199,0.248283666551474,0.397243969826859,NA,NA,NA,NA,NA,NA,1,0.31025777939427
"Ames, IA","Model2",6322.33135906832,0.28298259213033,0.245591400521554,0.21400770968536,0.249326824878313,0.390891382814779,-0.00387032077549934,0.0271391969637748,0.886624431183713,NA,NA,NA,0.44080818865627,0.136764169751305
"Ames, IA","Model3",6322.19122696593,0.282471941814535,0.244248515172306,NA,NA,NA,-0.0025988032605709,0.0269130589309152,0.923091160320037,NA,NA,NA,0.472801616776538,0.146690379715109
"Ames, IA","Model4",6322.29914702583,0.282406587276816,0.244217736398859,NA,NA,NA,NA,NA,NA,0.0608798918728473,0.700131191380108,0.930723177079491,0.447965336580411,0.138984730573045
"Ames, IA","Model5",6323.89148399527,0.282083412795224,0.244372289141941,NA,NA,NA,-0.00233835346740798,0.0269611040847442,0.930901480930048,0.0605951130216708,0.70153264122678,0.931183842224012,0.202056501967126,0.0626896016124946
"Ames, IA","Model6",6322.2534627028,0.283142881149963,0.245698900765323,0.21901666813333,0.253047758078023,0.386945644126945,NA,NA,NA,0.153749813602845,0.715831511942753,0.829974995009187,0.458315594251479,0.142195978534229
"Ames, IA","Model7",6323.90018827897,0.282798542900081,0.245814544694461,0.222505682809652,0.254071268028925,0.38135220866085,-0.0032937493059104,0.0271935924595709,0.903616435290247,0.152773365122615,0.71701360739574,0.831312836130986,0.201179034225691,0.0624173604195467
"Anacortes, WA","Model1",6086.45309293143,0.35700538940941,0.344349127981337,-1.15114341996648,0.184674840229201,6.60083396762967e-10,NA,NA,NA,NA,NA,NA,0.0958522190980641,0.0607483196564431
"Anacortes, WA","Model2",6084.17092556858,0.358105821525178,0.3471436147487,-1.20032944076542,0.187269641967533,2.20021253512779e-10,-0.11217732170008,0.0552178466239785,0.0424517750179557,NA,NA,NA,0.300032650107288,0.190151876582432
"Anacortes, WA","Model3",6107.90548324733,0.346684786600217,0.334720569777804,NA,NA,NA,-0.0971325566699166,0.0575375045890036,0.0916776786322084,NA,NA,NA,2.10511004154582e-06,1.33415688149046e-06
"Anacortes, WA","Model4",6109.50047178596,0.347491601690069,0.332364568060107,NA,NA,NA,NA,NA,NA,0.463984177268633,0.195884716731623,0.0180329608433925,9.48260024131294e-07,6.00979336789477e-07
"Anacortes, WA","Model5",6105.17201020538,0.353500980909298,0.337056642617718,NA,NA,NA,-0.116090976287109,0.0576361231744026,0.0442431175778964,0.511386975250039,0.201684446266741,0.0113705314884317,8.25735454316469e-06,5.23326865068773e-06
"Anacortes, WA","Model6",6085.17111495633,0.361527348796543,0.346767837564519,-1.12187490486123,0.190393725435733,5.12355148629579e-09,NA,NA,NA,0.278973235770466,0.194808462955164,0.152430634911348,0.181961769724418,0.115322022343188
"Anacortes, WA","Model7",6081.76319761547,0.363519767536479,0.350317009435972,-1.16718326203163,0.193201666833371,2.12168712322866e-09,-0.129323944833185,0.0561865773555954,0.0215482564475481,0.34430251593814,0.197643801802147,0.0817956686619503,1,0.633770613013069
"Anderson, IN","Model1",13252.0184453073,0.684261894524248,0.63097408124572,-1.49446433110144,0.151836299312501,1.76868350367491e-22,NA,NA,NA,NA,NA,NA,9.39579605672027e-12,9.36749154522353e-12
"Anderson, IN","Model2",13212.8415639602,0.689713259524343,0.636162275214983,-1.32558506323068,0.152325032864696,5.57944288142559e-18,-0.339752498935549,0.0488023582062333,4.21081548053822e-12,NA,NA,NA,0.00302054475580879,0.0030114454689308
"Anderson, IN","Model3",13275.6124698516,0.67436359530279,0.628012415821669,NA,NA,NA,-0.414936208583497,0.0478056138481655,6.77581583270357e-18,NA,NA,NA,7.07222792493495e-17,7.05092308227974e-17
"Anderson, IN","Model4",13297.9192208897,0.665766346827149,0.625112409617078,NA,NA,NA,NA,NA,NA,2.94077651056621,0.476699163731855,7.9119579502845e-10,1.01322712149812e-21,1.01017480974762e-21
"Anderson, IN","Model5",13261.604324682,0.678959695155866,0.630020048182917,NA,NA,NA,-0.355397822911172,0.0483867283077052,2.71940840756021e-13,2.1360769044615,0.477898437429596,8.15796162632288e-06,7.78728955127495e-14,7.76383061013767e-14
"Anderson, IN","Model6",13228.8222608005,0.690161532987293,0.634142057926161,-1.4119903474291,0.14989446442608,9.43072171041284e-21,NA,NA,NA,2.58636360919088,0.478542690364396,7.0658059693276e-08,1.02310698037611e-06,1.02002490589156e-06
"Anderson, IN","Model7",13201.2369277979,0.693788749135301,0.637881453859654,-1.27729574545755,0.152359492694613,8.19939920089279e-17,-0.287392542248188,0.0494447482582544,6.88865003928753e-09,1.81803346653715,0.476968758567019,0.00014116334489941,1,0.996987534496718
"Ann Arbor, MI","Model1",78740.4839866842,0.193719370715401,0.157211075195208,-0.500157804370516,0.0354225982005811,5.91933819333067e-45,NA,NA,NA,NA,NA,NA,2.25880009431787e-18,1.98066900006446e-18
"Ann Arbor, MI","Model2",78663.1467855792,0.197293643874298,0.161761534835042,-0.551293024625134,0.0355835208060095,1.10138172399261e-53,-0.0469339322132061,0.00459063606131162,1.89717647170721e-24,NA,NA,NA,0.140422803731647,0.123132230671082
"Ann Arbor, MI","Model3",78854.9571708362,0.183731196587169,0.150560959216875,NA,NA,NA,-0.0365047530114825,0.00457635693208754,1.61975462878062e-15,NA,NA,NA,3.13575191124739e-43,2.74963978358439e-43
"Ann Arbor, MI","Model4",78895.4937273024,0.182633699814824,0.148212962064393,NA,NA,NA,NA,NA,NA,-0.150287645342672,0.0518054940150175,0.00372566424574661,4.94242743074985e-52,4.33385531627168e-52
"Ann Arbor, MI","Model5",78844.4895438447,0.184164719003507,0.151281451923938,NA,NA,NA,-0.0389240271973763,0.00461452799322285,3.63665637154085e-17,-0.204240674763395,0.0520626449890312,8.78864457055519e-05,5.879738564975e-41,5.15575323970684e-41
"Ann Arbor, MI","Model6",78740.6726280427,0.193799415572284,0.15731369277511,-0.494786136469013,0.0355359951983154,9.04140569771293e-44,NA,NA,NA,-0.0750304063808807,0.0517037301158107,0.146758036414869,2.05548753131922e-18,1.80239076647129e-18
"Ann Arbor, MI","Model7",78659.2205908175,0.197483102773714,0.162099675658592,-0.543450796993097,0.0356585729561222,5.07883257428351e-52,-0.0484867293310015,0.00462502226044068,1.28431738094361e-25,-0.137441109990808,0.051825109062672,0.00801042559224425,1,0.876867769328918
"Aransas Pass--Port Aransas--Ingleside, TX","Model1",11492.6708371289,0.19961457060233,0.18618862934261,-0.283386356231619,0.183856578493815,0.123389339542413,NA,NA,NA,NA,NA,NA,0.000184715169406091,5.46785805743019e-05
"Aransas Pass--Port Aransas--Ingleside, TX","Model2",11493.9356753319,0.19912428046838,0.186458086325814,-0.281052387785082,0.184710498170267,0.128269930504085,-0.0123797335421549,0.0238837910015198,0.604283357708459,NA,NA,NA,9.81400865265723e-05,2.90510013117265e-05
"Aransas Pass--Port Aransas--Ingleside, TX","Model3",11494.3059957915,0.198079458568048,0.185659404773647,NA,NA,NA,-0.0134123944897982,0.0237881677849019,0.572934862271833,NA,NA,NA,8.15515782887275e-05,2.41405432957074e-05
"Aransas Pass--Port Aransas--Ingleside, TX","Model4",11476.0825450218,0.200800280287347,0.187683391973821,NA,NA,NA,NA,NA,NA,0.603193681825903,0.33050979894681,0.0681425138387554,0.738931917174354,0.218735410318764
"Aransas Pass--Port Aransas--Ingleside, TX","Model5",11476.365944882,0.200348522840185,0.188327766124689,NA,NA,NA,-0.0283071618119434,0.0240786600544305,0.239888511780102,0.707511529517052,0.337077540685768,0.035944477069528,0.641305446020526,0.189836447194443
"Aransas Pass--Port Aransas--Ingleside, TX","Model6",11475.4774460406,0.201771132733515,0.188477149844206,-0.323074113652568,0.182917895641171,0.0775091642636911,NA,NA,NA,0.642201554518975,0.331503781010566,0.0528555684435016,1,0.296015648038589
"Aransas Pass--Port Aransas--Ingleside, TX","Model7",11475.4822557797,0.201495546447475,0.189308165656418,-0.320447326748641,0.184224923087149,0.0821106311312261,-0.0277372706068939,0.0241578706644052,0.25103563691076,0.742065803875741,0.338527561892495,0.0284904726808087,0.997598019833486,0.295304624323023
"Arcata, CA","Model1",7966.38474908594,0.577850168287812,0.492462043217859,0.838472760630709,0.162477007005589,2.82927856034363e-07,NA,NA,NA,NA,NA,NA,0.0538860511142056,0.0240294818941124
"Arcata, CA","Model2",7960.54298183293,0.579790535449924,0.496206560839882,0.802211418344639,0.17295997583184,3.85661702847912e-06,0.0963351707772128,0.0490719541507177,0.0498347809885191,NA,NA,NA,1,0.445931394066797
"Arcata, CA","Model3",7973.58269107629,0.572893902352712,0.491365038454721,NA,NA,NA,0.151980089947772,0.048392913923101,0.00172291606307574,NA,NA,NA,0.00147388335746833,0.000657250860287703
"Arcata, CA","Model4",7982.31000096851,0.572139734649797,0.48661799342957,NA,NA,NA,NA,NA,NA,0.710007628616142,0.262228239783338,0.00686263187170133,1.87651418186947e-05,8.36796585107169e-06
"Arcata, CA","Model5",7973.84435701795,0.573928271926332,0.491500644153555,NA,NA,NA,0.120275973617552,0.0494155442460547,0.0150631356046062,0.584671515824707,0.291134721771137,0.0448154641452392,0.00129313265138769,0.000576648445946608
"Arcata, CA","Model6",7962.74662850024,0.579821469934289,0.494086373498753,0.830037305203767,0.161434623020444,3.12391392653197e-07,NA,NA,NA,0.701764586020552,0.263492602491912,0.00782932615999812,0.332264701635586,0.148167261599545
"Arcata, CA","Model7",7960.85965864122,0.580585569893654,0.496138486404352,0.807670898400182,0.169750831915496,2.16542833348842e-06,0.0589613388937002,0.0496830432805479,0.235535103542242,0.636936795419809,0.281888371029566,0.0240089369176808,0.853560884548184,0.38062959516746
"Aspen, CO","Model1",7947.81941984057,0.241970179393154,0.188419207982484,-0.947047099566538,0.529928779718712,0.0740917890577915,NA,NA,NA,NA,NA,NA,0.32328992017212,0.153889587045954
"Aspen, CO","Model2",7952.17780472033,0.233622983415435,0.185663882684033,-0.980399370357484,0.482618481770079,0.0423642296067416,-0.297992879127836,0.138355261436845,0.0313907746348322,NA,NA,NA,0.0365747117724666,0.0174099683899612
"Aspen, CO","Model3",7948.79072596717,0.238619517233723,0.187634325945214,NA,NA,NA,-0.275513224259799,0.146985141163013,0.0610386230895935,NA,NA,NA,0.198918748629589,0.0946875302082037
"Aspen, CO","Model4",7945.56100829522,0.242312712090158,0.190020558047059,NA,NA,NA,NA,NA,NA,8.15627645837454,6.64568128158328,0.219874091037275,1,0.476011089253952
"Aspen, CO","Model5",7948.88983112812,0.238859960907283,0.188420769613145,NA,NA,NA,-0.22355889513613,0.159605436158616,0.161482913228582,4.04931363232645,6.72966617126246,0.547444959967121,0.189302045268127,0.0901098727660819
"Aspen, CO","Model6",7947.93581843986,0.237471171236839,0.188488795319365,-1.14092638582002,0.531024275113081,0.0318085414070207,NA,NA,NA,10.962436482316,6.31721401712964,0.0828597561736685,0.305011721391096,0.145188961734599
"Aspen, CO","Model7",7951.64689727592,0.233730109860272,0.186807722091015,-1.08081412963099,0.514951233212919,0.0359723259921625,-0.214786502233084,0.153974367125253,0.163208915508067,6.79003961136276,6.50530371054782,0.296736796396207,0.0476942472849325,0.0227029906012481
"Astoria, OR","Model1",4892.42176522599,0.382647685641108,0.395941696045098,-1.04774459385533,0.332002083616577,0.00165714428047379,NA,NA,NA,NA,NA,NA,6.8464194309683e-19,3.17787227814941e-19
"Astoria, OR","Model2",4892.80867308865,0.387791252330288,0.397053371719126,-1.13404105774679,0.355299293168635,0.00146631649188123,-0.0959200707713525,0.105864968406599,0.365162684099904,NA,NA,NA,5.64218766111234e-19,2.61890933460231e-19
"Astoria, OR","Model3",4896.89316243311,0.393193505218145,0.394047646152922,NA,NA,NA,0.0139836721763698,0.101147686214299,0.890075810245834,NA,NA,NA,7.32001439309676e-20,3.39769876064793e-20
"Astoria, OR","Model4",4811.20863679144,0.398214115531287,0.394638413279502,NA,NA,NA,NA,NA,NA,-0.345156895146175,0.311032939447393,0.267444107029714,0.295576750527357,0.137196555226755
"Astoria, OR","Model5",4813.06632847408,0.397714685285943,0.394687139528,NA,NA,NA,-0.004922579329729,0.101712977335386,0.961411670710486,-0.346153246106326,0.311988975001145,0.267533648579243,0.1167555803523,0.0541939222190402
"Astoria, OR","Model6",4808.77098330183,0.390531348012031,0.396491421997107,-0.914737703347223,0.331064080944182,0.0058534059093815,NA,NA,NA,-0.362216769206576,0.299679500816909,0.227129311932936,1,0.464165584681387
"Astoria, OR","Model7",4809.36760332115,0.39543273532353,0.397445188864991,-0.99800580082104,0.352068597337222,0.00469837367549311,-0.0970095479986233,0.106186648888319,0.36120502538008,-0.389831107940587,0.302883283280228,0.198429602519907,0.742071254828708,0.344443937872818
"Athens, OH","Model1",11831.2721210339,0.329689196203198,0.272357058154176,-0.757004486737436,0.167310015172841,6.42115088794105e-06,NA,NA,NA,NA,NA,NA,0.000118122358945779,0.000100914397199488
"Athens, OH","Model2",11825.1365974648,0.333510593355249,0.275118878572215,-0.711370375648906,0.169001397186286,2.68004043078477e-05,0.133093759376484,0.0419451397373997,0.00153229600180902,NA,NA,NA,0.00253889141006677,0.00216902793415642
"Athens, OH","Model3",11832.0523174587,0.333707069152409,0.272381500023506,NA,NA,NA,0.142694085594499,0.0423642492850302,0.000771323311376567,NA,NA,NA,7.99677009494578e-05,6.8318076346983e-05
"Athens, OH","Model4",11824.1424188826,0.331495941630586,0.273283678912897,NA,NA,NA,NA,NA,NA,2.40106740054518,0.354126160004254,1.58934765068281e-11,0.00417375797955624,0.00356572857435745
"Athens, OH","Model5",11818.2016905109,0.334940879271521,0.275881913972462,NA,NA,NA,0.123948175904792,0.0406920354088469,0.00235046078744315,2.32973246590489,0.354061123278609,6.04255026161521e-11,0.0813841885238075,0.0695282112527013
"Athens, OH","Model6",11818.1811226582,0.332828651251734,0.276000156681042,-0.538332010202491,0.166194969884652,0.00121921687980547,NA,NA,NA,2.11895748640553,0.363359913502386,6.42354136988242e-09,0.0822254558751168,0.0702469235134339
"Athens, OH","Model7",11813.1845419728,0.335278569832871,0.278275792591008,-0.498180551777021,0.16723795135604,0.00292925544723719,0.117651809803807,0.0407183208146525,0.00390282850709276,2.07060732856052,0.363415853088054,1.40227304592925e-08,1,0.854320876251805
"Augusta, ME","Model1",7336.27594800487,0.28069409556322,0.262680182256971,0.909940427423075,0.160591338907242,1.778524956529e-08,NA,NA,NA,NA,NA,NA,0.0802314469906096,0.0290640026353366
"Augusta, ME","Model2",7331.23026853718,0.282220891879175,0.267657284105695,0.809609720945639,0.170387438693773,2.23176628513574e-06,-0.0661496696450914,0.0279728126500242,0.0181799826779368,NA,NA,NA,1,0.362252006233145
"Augusta, ME","Model3",7332.12101498526,0.27692482959535,0.269821847140772,NA,NA,NA,-0.115174151890871,0.0292887050582698,8.83479444145434e-05,NA,NA,NA,0.640585149632306,0.232053255617462
"Augusta, ME","Model4",7346.87137664786,0.272614081640521,0.261209279348891,NA,NA,NA,NA,NA,NA,0.248360684072536,0.68820501984585,0.718243775622388,0.000401399223796719,0.000145407674120789
"Augusta, ME","Model5",7333.41233187939,0.276221729269056,0.26999980267157,NA,NA,NA,-0.117445865278356,0.0297284075484811,8.19462011821048e-05,-0.236043025470874,0.730680545079661,0.746710497976813,0.335869807728802,0.121669511682899
"Augusta, ME","Model6",7337.32185779584,0.280515929047056,0.263097721760427,0.908171883601626,0.161850591521862,2.43037826168325e-08,NA,NA,NA,-0.0927991198775473,0.595462127191624,0.876179142197666,0.0475585055848592,0.0172281640615655
"Augusta, ME","Model7",7332.07387554237,0.281752666610356,0.268190062368121,0.806001561917764,0.171751536496242,2.96572352048801e-06,-0.0705887451080424,0.0285542275670095,0.0135538105811973,-0.400787208061282,0.641569110823145,0.532273606187726,0.655862902088552,0.237587652095471
"Bandon, OR","Model1",1964.60300120815,0.139639740257419,0.175896474250973,-0.128339247845345,0.349956060926618,0.714056032562629,NA,NA,NA,NA,NA,NA,0.197598799474211,0.0722423082309703
"Bandon, OR","Model2",1966.27141027239,0.137880402394662,0.176849376291509,-0.120223763843653,0.3530940932807,0.73370762924531,0.0614362690970673,0.105205817151332,0.559645812610212,NA,NA,NA,0.0858013016941058,0.0313690371606384
"Bandon, OR","Model3",1965.02437832112,0.137924953972644,0.172967135594755,NA,NA,NA,0.0677749442667547,0.0994204082729345,0.495906146882686,NA,NA,NA,0.160060225418604,0.0585181700039553
"Bandon, OR","Model4",1961.35996806971,0.145251807944501,0.180888860774162,NA,NA,NA,NA,NA,NA,0.608050699486862,0.331576845796199,0.0675820985868714,1,0.365600947086719
"Bandon, OR","Model5",1963.09191769586,0.143407084615254,0.181138846748068,NA,NA,NA,0.0545700859014697,0.102927400594928,0.596344313819338,0.602445759377645,0.33362685439296,0.0718711946450878,0.420641306057721,0.153786859878497
"Bandon, OR","Model6",1962.34698487698,0.146009756229829,0.184109764154953,-0.174309972318147,0.356462502243101,0.625168240186534,NA,NA,NA,0.636038631327563,0.344007379250487,0.0653687497132932,0.610480819485905,0.223192365782323
"Bandon, OR","Model7",1964.04919663772,0.144107022488414,0.184745527054651,-0.16969092275261,0.36059729764191,0.638251518987154,0.04391052000219,0.108652078918338,0.68637414531939,0.634513656751582,0.349412246519257,0.0702919517362694,0.260640221575505,0.0952903118568968
"Bangor, ME","Model1",20557.8488877828,0.242585819585786,0.245572345882916,-5.90289214821968,0.710379572344172,1.30926912750898e-16,NA,NA,NA,NA,NA,NA,0.000989703127622314,0.000772773916573081
"Bangor, ME","Model2",20546.6132218846,0.242712998402145,0.247793761121668,-5.18728341528276,0.736498271347022,2.20920866718627e-12,-0.0492671853837558,0.0124027146266227,7.24632256096942e-05,NA,NA,NA,0.272457515945465,0.212738603951647
"Bangor, ME","Model3",20589.4847879009,0.235638334488111,0.239716499954602,NA,NA,NA,-0.0725543011787034,0.0119000320972994,1.18528192573276e-09,NA,NA,NA,1.33615400273945e-10,1.0432875607076e-10
"Bangor, ME","Model4",20618.3107233532,0.232797069860324,0.234659693253953,NA,NA,NA,NA,NA,NA,0.269488284891765,0.3110845926569,0.386386241954542,7.3516388766751e-17,5.74026150812283e-17
"Bangor, ME","Model5",20590.8793931069,0.235434331326516,0.239765081351589,NA,NA,NA,-0.0722757504215513,0.0119660659494816,1.68383317086788e-09,0.0690756115983301,0.304119476930395,0.820332057008122,6.6530661924642e-11,5.19480627602151e-11
"Bangor, ME","Model6",20553.8612920633,0.242207562065406,0.246651374733172,-6.20389182408741,0.723771183184668,1.44688559073017e-17,NA,NA,NA,0.737092577366267,0.31433866821505,0.019081833153727,0.00726775621561291,0.00567476476398569
"Bangor, ME","Model7",20544.012676721,0.242710946835036,0.248719183800804,-5.47513776486383,0.757946837758612,6.05158337942596e-13,-0.0459640171364271,0.0126193006264651,0.000273645646085829,0.543540903272084,0.314760892049508,0.0842756444158607,1,0.780813857211517
"Barre--Montpelier, VT","Model1",15432.776810865,0.281237785020729,0.281911965491575,2.69870843898239,0.602013791166146,7.68144688001739e-06,NA,NA,NA,NA,NA,NA,2.0233184758034e-05,1.16186277380496e-05
"Barre--Montpelier, VT","Model2",15411.1604378816,0.285863349808077,0.287523631883158,2.47340901306152,0.58317748625909,2.29920712282428e-05,-0.251785078789264,0.0430106979559892,5.39269381203369e-09,NA,NA,NA,1,0.574236230084152
"Barre--Montpelier, VT","Model3",15421.2018647876,0.286015216824594,0.284852347495605,NA,NA,NA,-0.259928983733756,0.0435527814474747,2.72144386922253e-09,NA,NA,NA,0.0065998163706084,0.00378985367190584
"Barre--Montpelier, VT","Model4",15441.9302252556,0.281058186632235,0.279868224613311,NA,NA,NA,NA,NA,NA,0.818388711239464,0.412797413267972,0.04752208709069,2.08173558988886e-07,1.19540799716979e-07
"Barre--Montpelier, VT","Model5",15420.9770954021,0.285810876628517,0.285487837704539,NA,NA,NA,-0.254476220261959,0.0445484416388005,1.23911838599371e-08,0.30119556309629,0.410946108748635,0.46366503549404,0.00738481982867389,0.00424063109826839
"Barre--Montpelier, VT","Model6",15429.7809272315,0.281132072483368,0.283263254589412,2.66053893611837,0.611201170189932,1.39424180250109e-05,NA,NA,NA,0.717789078218034,0.409530172850863,0.0797674021279032,9.04924012454996e-05,5.19640153424781e-05
"Barre--Montpelier, VT","Model7",15411.7971383092,0.285708357999067,0.287933677419132,2.47031086589232,0.589911164368693,2.91169883272164e-05,-0.248557944363697,0.0440275599469756,1.82283025544437e-08,0.16103595094681,0.401668117373632,0.688513029791755,0.727348016513318,0.417669582961794
"Baton Rouge, LA","Model1",60726.8783455294,0.433172152784215,0.34457283167562,-0.151140544043886,0.0467037445336888,0.00121550132524929,NA,NA,NA,NA,NA,NA,2.40546590925581e-26,2.26381947853707e-26
"Baton Rouge, LA","Model2",60707.6593037351,0.434739943370913,0.345876372112291,-0.157839084345644,0.0466721291420183,0.000722729328155678,-0.0491082766538214,0.00882174275284649,2.66332172204121e-08,NA,NA,NA,3.58559394445737e-22,3.37445539442229e-22
"Baton Rouge, LA","Model3",60714.6695169594,0.434126577450287,0.345324375487769,NA,NA,NA,-0.0481893526416541,0.00884096191727317,5.1379353076785e-08,NA,NA,NA,1.0772404325137e-23,1.01380687408981e-23
"Baton Rouge, LA","Model4",60622.6037728651,0.443407373928241,0.35100441970531,NA,NA,NA,NA,NA,NA,1.15566074701254,0.0976912426744032,4.50472074731323e-32,0.00105714597800536,0.000994895686302226
"Baton Rouge, LA","Model5",60615.6406360024,0.444289225981482,0.351548407647658,NA,NA,NA,-0.030832708138626,0.00897491599225368,0.000594040132657301,1.10613936512521,0.0993455157376816,1.26358286555101e-28,0.0343685270653239,0.0323447281957862
"Baton Rouge, LA","Model6",60616.1126068687,0.443586262314313,0.351524138449008,-0.151299031038235,0.0466246371110779,0.00117822367180175,NA,NA,NA,1.1567996065572,0.0975446847642806,3.1861884169572e-32,0.0271439938676866,0.0255456133493784
"Baton Rouge, LA","Model7",60608.8994079138,0.444581350963616,0.352082733630542,-0.1538445073131,0.046610975535997,0.000968173197313789,-0.0313763011282214,0.00895151563108606,0.00045838966660617,1.10526232010274,0.0991957534942021,1.1567768917949e-28,1,0.941114762768533
"Battle Creek, MI","Model1",12803.3880672599,0.296438561716651,0.278449180175548,-0.359925032989989,0.161828941577487,0.0262464779793762,NA,NA,NA,NA,NA,NA,0.214083819260198,0.0682824370380578
"Battle Creek, MI","Model2",12800.4673329878,0.297287378738877,0.279567931070595,-0.292166924731537,0.161343608246298,0.0703080810903653,-0.0613302041886441,0.0193821750603247,0.00157690092696427,NA,NA,NA,0.922174762852639,0.294129376055457
